address,city,state,zip,asking_price,beds,baths,sqft,hoa_monthly,property_type,mls_id,listing_url,market_area,source_zips
121 Pompei Dr,Kissimmee,FL,34758,299999,3,2,1594,,single_family,O6429639,https://www.redfin.com/FL/Kissimmee/121-Pompei-Dr-34758/for-sale/46561572,kissimmee,34758
Alta Plan,Kissimmee,FL,34758,299999,2,2,1483,,single_family,B8BF19FC7C05,https://www.redfin.com/FL/Kissimmee/Kissimmee/Alta/home/202236008,kissimmee,34758
1117 Cambourne Dr,Kissimmee,FL,34758,299999,4,2.5,2168,90,single_family,O6282111,https://www.redfin.com/FL/Kissimmee/1117-Cambourne-Dr-34758/home/46556766,kissimmee,34758
Blackbird Plan,Kissimmee,FL,34758,299999,3,2,1453,,single_family,86BE04AA724A,https://www.redfin.com/FL/Kissimmee/Kissimmee/Blackbird/home/201703259,kissimmee,34758
1125 Munster Ct,Kissimmee,FL,34759,299999,4,2,2004,100,single_family,TB8530218,https://www.redfin.com/FL/Kissimmee/1125-Munster-Ct-34759/for-sale/162477972,kissimmee,34759
1101 Saint Tropez Ct,Kissimmee,FL,34759,299999,4,2,1960,85,single_family,TB8525627,https://www.redfin.com/FL/Kissimmee/1101-Saint-Tropez-Ct-34759/home/162721314,kissimmee,34759
6 Viola St,Kissimmee,FL,34741,300000,3,2,1495,,single_family,O6409235,https://www.redfin.com/FL/Kissimmee/6-Viola-St-34741/home/46551906,kissimmee,34741
2852 Eastham Ln,Kissimmee,FL,34741,300000,3,2.5,1776,384,condo,S5139025,https://www.redfin.com/FL/Kissimmee/2852-Eastham-Ln-34741/home/64028061,kissimmee,34741
2048 Cypress Bay Blvd,Kissimmee,FL,34743,300000,3,2.5,1807,245,condo,O6386580,https://www.redfin.com/FL/Kissimmee/2048-Cypress-Bay-Blvd-34743/home/46487950,kissimmee,34743
2018 Cypress Bay Blvd,Kissimmee,FL,34743,300000,3,2.5,1824,243,condo,O6373358,https://www.redfin.com/FL/Kissimmee/2018-Cypress-Bay-Blvd-34743/home/46481655,kissimmee,34743
5483 Paradise Cay Cir,Kissimmee,FL,34746,300000,3,3,1187,220,condo,O6416889,https://www.redfin.com/FL/Kissimmee/5483-Paradise-Cay-Cir-34746/home/46492933,kissimmee,34746
1147 Doncaster Ct,Kissimmee,FL,34758,300000,4,2,1758,21,single_family,O6422439,https://www.redfin.com/FL/Kissimmee/1147-Doncaster-Ct-34758/home/162647624,kissimmee,34758
34 Bradford Ct,Kissimmee,FL,34758,300000,3,2,1442,100,single_family,B26028927,https://www.redfin.com/FL/Kissimmee/34-Bradford-Ct-34758/home/46558022,kissimmee,34758
228 Amesbury Ln,Kissimmee,FL,34758,300000,4,2,1647,85,single_family,O6340552,https://www.redfin.com/FL/Kissimmee/228-Amesbury-Ln-34758/home/162591133,kissimmee,34758
1321 Dunbarton Ct,Kissimmee,FL,34758,300000,4,2,2093,85,single_family,O6312121,https://www.redfin.com/FL/Kissimmee/1321-Dunbarton-Ct-34758/home/46557676,kissimmee,34758
613 Notre Dame Way,Kissimmee,FL,34759,300000,5,3,2093,100,single_family,P4938790,https://www.redfin.com/FL/Kissimmee/613-Notre-Dame-Way-34759/home/46564490,kissimmee,34759
5609 Morant Bay Path,Kissimmee,FL,34758,302420,3,2,1424,124,single_family,O6399930,https://www.redfin.com/FL/Kissimmee/5609-Morant-Bay-Path-34758/for-sale/199300839,kissimmee,34758
510 Bassett Dr,Kissimmee,FL,34758,303000,4,2.5,,,single_family,A12016007,https://www.redfin.com/FL/Kissimmee/510-Bassett-Dr-34758/home/46558932,kissimmee,34758
760 Palaiseau Ct,Kissimmee,FL,34759,303900,4,2,2088,26,single_family,S5154046,https://www.redfin.com/FL/Kissimmee/760-Palaiseau-Ct-34759/for-sale/46564309,kissimmee,34759
4564 Ada Ln,Kissimmee,FL,34746,304900,3,2.5,1295,455,condo,O6414668,https://www.redfin.com/FL/Kissimmee/4564-Ada-Ln-34746/home/53422500,kissimmee,34746
7740 Sandy Ridge Dr #131,Reunion,FL,34747,304999,3,3,1500,1920,townhouse,O6376669,https://www.redfin.com/FL/Reunion/7740-Sandy-Ridge-Dr-34747/unit-131/home/188677082,kissimmee,34747
2082 Island Walk Dr,Orlando,FL,32824,305000,3,2,1341,220,single_family,S5135879,https://www.redfin.com/FL/Orlando/2082-Island-Walk-Dr-32824/for-sale/46964164,kissimmee,32824
704 S Clyde Ave,Kissimmee,FL,34741,305000,3,1,1096,,single_family,S5152030,https://www.redfin.com/FL/Kissimmee/704-S-Clyde-Ave-34741/home/46566274,kissimmee,34741
2451 Varenna Loop,Kissimmee,FL,34741,305000,3,2.5,1603,417,single_family,S5149050,https://www.redfin.com/FL/Kissimmee/2451-Varenna-Loop-34741/home/170043514,kissimmee,34741
3111 River Branch Cir,Kissimmee,FL,34741,305000,2,2,1964,349,condo,V4945364,https://www.redfin.com/FL/Kissimmee/3111-River-Branch-Cir-34741/home/46571956,kissimmee,34741
286 Beckenham Dr,Kissimmee,FL,34758,305000,4,2,1811,100,single_family,C7527222,https://www.redfin.com/FL/Kissimmee/286-Beckenham-Dr-34758/home/162719663,kissimmee,34758
13180 Summerton Dr,Orlando,FL,32824,307000,3,2.5,1313,315,condo,S5150041,https://www.redfin.com/FL/Orlando/13180-Summerton-Dr-32824/home/46859894,kissimmee,32824
3510 Yacht Club Ct,Kissimmee,FL,34746,307000,3,2,1508,74,single_family,O6417472,https://www.redfin.com/FL/Kissimmee/3510-Yacht-Club-Ct-34746/home/53423824,kissimmee,34746
610 Notre Dame Way,Kissimmee,FL,34759,307000,4,2.5,2162,100,single_family,O6419777,https://www.redfin.com/FL/Kissimmee/610-Notre-Dame-Way-34759/for-sale/46564477,kissimmee,34759
3161 Paradox Cir #304,Kissimmee,FL,34746,308000,2,2,1126,859,townhouse,O6430228,https://www.redfin.com/FL/Kissimmee/3161-Paradox-Cir-34746/unit-304/home/177662025,kissimmee,34746
5534 Sapote Ct,Kissimmee,FL,34758,308290,4,2,1600,124,single_family,O6430941,https://www.redfin.com/FL/Kissimmee/5534-Sapote-Ct-34758/for-sale/199300901,kissimmee,34758
666 Florida Pkwy,Kissimmee,FL,34743,309000,2,2,1000,,single_family,P4937699,https://www.redfin.com/FL/Kissimmee/666-Florida-Pkwy-34743/home/46524860,kissimmee,34743
2510 Hassonite St,Kissimmee,FL,34744,309000,3,2.5,1763,172,condo,S5155371,https://www.redfin.com/FL/Kissimmee/2510-Hassonite-St-34744/for-sale/46494659,kissimmee,34744
9031 Wildflower Ln,Kissimmee,FL,34747,309000,3,2.5,1530,259,condo,O6417989,https://www.redfin.com/FL/Kissimmee/9031-Wildflower-Ln-34747/home/170046908,kissimmee,34747
1101 Challenge #1501,Kissimmee,FL,33896,309000,2,2,1388,512,townhouse,A11998831,https://www.redfin.com/FL/Kissimmee/1101-Challenge-Dr-34747/unit-1501/home/201260181,kissimmee,33896
619 Mayan Pl,Kissimmee,FL,34758,309000,3,2,1730,100,single_family,TB8535977,https://www.redfin.com/FL/Kissimmee/619-Mayan-Pl-34758/for-sale/46559301,kissimmee,34758
2446 Temple Grove Ln,Kissimmee,FL,34741,309900,3,2.5,1423,147,condo,S5152136,https://www.redfin.com/FL/Kissimmee/2446-Temple-Grove-Ln-34741/home/46487590,kissimmee,34741
3087 Seaview Castle Dr,Kissimmee,FL,34746,309900,3,3,1394,272,condo,O6430430,https://www.redfin.com/FL/Kissimmee/3087-Seaview-Castle-Dr-34746/for-sale/46500418,kissimmee,34746
4121 Cannon Ct,Kissimmee,FL,34746,309900,3,2,1436,33,single_family,O6411696,https://www.redfin.com/FL/Kissimmee/4121-Cannon-Ct-34746/home/46519902,kissimmee,34746
136 Pompano Beach Dr,Kissimmee,FL,34746,309900,3,2.5,1286,532,condo,O6408419,https://www.redfin.com/FL/Kissimmee/136-Pompano-Beach-Dr-34746/home/46478507,kissimmee,34746
1177 Seaside Mist Trl,Kissimmee,FL,34747,309900,3,2.5,1460,253,condo,S5153645,https://www.redfin.com/FL/Kissimmee/1177-Seaside-Mist-Trl-34747/home/184276541,kissimmee,34747
639 Mesilla Dr,Kissimmee,FL,34758,309900,3,2,2033,24,single_family,O6286744,https://www.redfin.com/FL/Kissimmee/639-Mesilla-Dr-34758/home/46560092,kissimmee,34758
17 S Flag Ct,Kissimmee,FL,34759,309900,3,2,1500,100,single_family,O6418950,https://www.redfin.com/FL/Kissimmee/17-S-Flag-Ct-34759/for-sale/46562614,kissimmee,34759
3107 Harris Park Way,Kissimmee,FL,34758,309990,4,3,2175,53,single_family,S5154843,https://www.redfin.com/FL/Kissimmee/3107-Harris-Park-Way-34758/for-sale/53422761,kissimmee,34758
10813 Corsican St #10,Orlando,FL,32824,309999,3,2.5,1548,423,condo,S5142920,https://www.redfin.com/FL/Orlando/10813-Corsican-St-32824/unit-10/home/144579018,kissimmee,32824
2203 San Vittorino Cir #108,Kissimmee,FL,34741,309999,4,3,1470,516,condo,S5153202,https://www.redfin.com/FL/Kissimmee/2203-San-Vittorino-Cir-34741/unit-108/home/46487226,kissimmee,34741
4779 Warrior Ln,Kissimmee,FL,34746,309999,2,2,1330,10,single_family,O6426473,https://www.redfin.com/FL/Kissimmee/4779-Warrior-Ln-34746/for-sale/46514127,kissimmee,34746
2200 San Zanobi Dr #108,Kissimmee,FL,34741,310000,4,3,1470,516,townhouse,S5102991,https://www.redfin.com/FL/Kissimmee/2200-San-Zanobi-Dr-34741/unit-108/home/46476361,kissimmee,34741
136 Puelba Ln,Kissimmee,FL,34743,310000,4,3,1856,,single_family,S5143079,https://www.redfin.com/FL/Kissimmee/136-Puelba-Ln-34743/home/46525340,kissimmee,34743
153 Club Villas Ln,Kissimmee,FL,34744,310000,2,2,1306,26,condo,S5153772,https://www.redfin.com/FL/Kissimmee/153-Club-Villas-Ln-34744/home/46550535,kissimmee,34744
3161 Winding Trl,Kissimmee,FL,34746,310000,3,2,1556,364,single_family,S5152605,https://www.redfin.com/FL/Kissimmee/3161-Winding-Trl-34746/home/46478242,kissimmee,34746
4553 Teoli Ct,Kissimmee,FL,34746,310000,3,2.5,1552,216,condo,O6409362,https://www.redfin.com/FL/Kissimmee/4553-Teoli-Ct-34746/home/184277868,kissimmee,34746
894 Assembly Ct,Reunion,FL,34747,310000,4,2.5,1862,595,single_family,S5154249,https://www.redfin.com/FL/Reunion/894-Assembly-Ct-34747/for-sale/46478682,kissimmee,34747
8563 Bay Lilly Loop,Kissimmee,FL,34747,310000,3,2.5,1295,531,condo,O6426863,https://www.redfin.com/FL/Kissimmee/8563-Bay-Lilly-Loop-34747/home/46492560,kissimmee,34747
509 Maricopa Dr,Kissimmee,FL,34758,310000,4,2,1744,100,single_family,B26046013,https://www.redfin.com/FL/Kissimmee/509-Maricopa-Dr-34758/home/46559690,kissimmee,34758
2256 Portrait St,Kissimmee,FL,34758,310000,3,2.5,1407,223,condo,P4939367,https://www.redfin.com/FL/Kissimmee/2256-Portrait-ST-34758/home/203210209,kissimmee,34758
701 Fulmar Ct,Kissimmee,FL,34759,310000,4,2.5,1736,90,single_family,S5153473,https://www.redfin.com/FL/Kissimmee/701-Fulmar-Ct-34759/home/192732319,kissimmee,34759
1414 Orlando Ct,Kissimmee,FL,34759,310000,4,2,1801,100,single_family,A12061986,https://www.redfin.com/FL/Kissimmee/1414-Orlando-Ct-34759/home/46254903,kissimmee,34759
1404 Dusty Stone Ln,Kindred,FL,34744,312990,3,2.5,1624,102,condo,O6387862,https://www.redfin.com/FL/Kindred/1404-Dusty-Stone-Ln-34744/home/109730402,kissimmee,34744
902 N Thacker Ave,Kissimmee,FL,34741,314000,3,2,1300,,single_family,O6392187,https://www.redfin.com/FL/Kissimmee/902-N-Thacker-Ave-34741/home/46549826,kissimmee,34741
2413 Ruddenstone Way,Kissimmee,FL,34744,314900,3,2,1560,13,single_family,TB8535943,https://www.redfin.com/FL/Kissimmee/Undisclosed-address-34744/for-sale/46477632,kissimmee,34744
955 Louvre Ct,Kissimmee,FL,34759,314900,4,2,2088,90,single_family,O6405460,https://www.redfin.com/FL/Kissimmee/955-Louvre-Ct-34759/home/46563931,kissimmee,34759
2344 Caravelle Cir,Kissimmee,FL,34746,314990,4,3,1636,286,condo,O6427692,https://www.redfin.com/FL/Kissimmee/2344-Caravelle-Cir-34746/for-sale/46499476,kissimmee,34746
4318 Hazel St,Kissimmee,FL,34746,314990,3,2.5,1463,132,condo,O6428888,https://www.redfin.com/FL/Kissimmee/4318-Hazel-St-34746/home/193907934,kissimmee,34746
4314 Hazel St,Kissimmee,FL,34746,314990,3,2.5,1463,132,condo,O6428892,https://www.redfin.com/FL/Kissimmee/4314-Hazel-St-34746/home/193907935,kissimmee,34746
4322 Hazel St,Kissimmee,FL,34746,314990,3,2.5,1463,132,condo,O6428883,https://www.redfin.com/FL/Kissimmee/4322-Hazel-St-34746/home/193907932,kissimmee,34746
4342 Hazel St,Kissimmee,FL,34746,314990,3,2.5,1463,132,condo,O6414876,https://www.redfin.com/FL/Kissimmee/4342-Hazel-St-34746/home/193907925,kissimmee,34746
2615 N Beaumont Ave,Kissimmee,FL,34741,315000,4,2,1280,,single_family,S5153530,https://www.redfin.com/FL/Kissimmee/2615-N-Beaumont-Ave-34741/home/46531587,kissimmee,34741
1009 Whalebone Bay Dr,Kissimmee,FL,34741,315000,2,2,1159,75,single_family,O6422140,https://www.redfin.com/FL/Kissimmee/1009-Whalebone-Bay-Dr-34741/home/46530709,kissimmee,34741
1841 Houston St,Kissimmee,FL,34743,315000,3,2.5,1452,255,condo,O6424504,https://www.redfin.com/FL/Kissimmee/1841-Houston-St-34743/home/146860615,kissimmee,34743
722 Royal Palm Dr,Kissimmee,FL,34743,315000,3,2,1065,,single_family,S5152677,https://www.redfin.com/FL/Kissimmee/722-Royal-Palm-Dr-34743/home/46525814,kissimmee,34743
1009 Chalcedony St,Kissimmee,FL,34744,315000,3,2.5,1683,170,condo,O6412394,https://www.redfin.com/FL/Kissimmee/1009-Chalcedony-St-34744/home/46505777,kissimmee,34744
8529 Bay Lilly Loop,Kissimmee,FL,34747,315000,3,3,1295,594,condo,S5154015,https://www.redfin.com/FL/Kissimmee/8529-Bay-Lilly-Loop-34747/home/46492556,kissimmee,34747
3240 Cupid Pl,Kissimmee,FL,34747,315000,4,3,1694,575,condo,S5152792,https://www.redfin.com/FL/Kissimmee/3240-Cupid-Pl-34747/home/162410447,kissimmee,34747
3023 Red Ginger Rd,Kissimmee,FL,34747,315000,3,2.5,1470,594,condo,O6420176,https://www.redfin.com/FL/Kissimmee/3023-Red-Ginger-Rd-34747/home/53422318,kissimmee,34747
4442 Maple Chase Trl,Kissimmee,FL,34758,315000,3,2,1876,111,single_family,O6390414,https://www.redfin.com/FL/Kissimmee/4442-Maple-Chase-Trl-34758/for-sale/46483199,kissimmee,34758
5744 LE Marin Way,Kissimmee,FL,34758,315000,3,2,1454,125,single_family,S5153564,https://www.redfin.com/FL/Kissimmee/5744-Le-Marin-Way-34758/for-sale/192616737,kissimmee,34758
545 Viceroy Ct,Kissimmee,FL,34758,315000,3,2,2035,100,single_family,O6418547,https://www.redfin.com/FL/Kissimmee/545-Viceroy-Ct-34758/home/162377904,kissimmee,34758
280 Beckenham Dr,Kissimmee,FL,34758,315000,4,2,1640,100,single_family,C7527217,https://www.redfin.com/FL/Kissimmee/280-Beckenham-Dr-34758/home/162475945,kissimmee,34758
613 Bayport Dr,Kissimmee,FL,34758,315000,3,2,1422,85,single_family,W7880082,https://www.redfin.com/FL/Kissimmee/613-Bayport-Dr-34758/home/46557718,kissimmee,34758
5636 Seagrape Ln,Kissimmee,FL,34758,315290,4,2,1600,124,single_family,O6431662,https://www.redfin.com/FL/Kissimmee/5636-Seagrape-Ln-34758/for-sale/199300733,kissimmee,34758
Seagrape Ln,Kissimmee,FL,34758,315290,4,2,1600,,single_family,F8D49E257812,https://www.redfin.com/FL/Kissimmee/Seagrape-Ln-34758/for-sale/199300794,kissimmee,34758
103 Dellwood Dr,Kissimmee,FL,34744,315900,3,1,1368,,single_family,S5143443,https://www.redfin.com/FL/Kissimmee/103-Dellwood-Dr-34744/home/46541497,kissimmee,34744
172 Bowie Ln Unit B,Kissimmee,FL,34743,315995,3,2.5,1308,127,condo,S5154474,https://www.redfin.com/FL/Kissimmee/172-Bowie-Ln-34743/unit-B/for-sale/192059987,kissimmee,34743
172 Bowie Ln Unit E,Kissimmee,FL,34743,315995,3,2.5,1308,100,condo,O6414290,https://www.redfin.com/FL/Kissimmee/172-Bowie-Ln-34743/unit-E/home/193908302,kissimmee,34743
3172 River Branch Cir,Kissimmee,FL,34741,316000,3,2,1512,325,condo,S5140219,https://www.redfin.com/FL/Kissimmee/3172-River-Branch-Cir-34741/home/46571993,kissimmee,34741
271 LA Paz Dr,Kissimmee,FL,34743,316990,3,2,1065,,single_family,S5143475,https://www.redfin.com/FL/Kissimmee/271-La-Paz-Dr-34743/home/46525235,kissimmee,34743
Canary Plan,Kissimmee,FL,34758,316999,3,2,1603,,single_family,F4ED722E92DF,https://www.redfin.com/FL/Kissimmee/Kissimmee/Canary/home/201703209,kissimmee,34758
1895 Spring Shower Cir,Kissimmee,FL,34744,318000,3,2,1559,212,single_family,S5148149,https://www.redfin.com/FL/Kissimmee/1895-Spring-Shower-Cir-34744/home/184284917,kissimmee,34744
415 Francisco Way,Kissimmee,FL,34758,318000,4,2,1872,100,single_family,S5140495,https://www.redfin.com/FL/Kissimmee/415-Francisco-Way-34758/home/162591670,kissimmee,34758
Kitson Plan,Kissimmee,FL,34758,318420,3,2,1424,,single_family,64CFB48F1382,https://www.redfin.com/FL/Kissimmee/Kissimmee/Kitson/home/199043079,kissimmee,34758
2239 Santa Lucia St,Kissimmee,FL,34743,318497,3,2,1059,26,single_family,O6337080,https://www.redfin.com/FL/Kissimmee/2239-Santa-Lucia-St-34743/home/46546957,kissimmee,34743
1010 Van Lieu St,Kissimmee,FL,34744,318500,2,2,1062,,single_family,O6409485,https://www.redfin.com/FL/Kissimmee/1010-Van-Lieu-St-34744/home/46542159,kissimmee,34744
3145 Caribbean Soul Dr,Kissimmee,FL,34747,318900,2,2.5,1380,797,condo,O6413644,https://www.redfin.com/FL/Kissimmee/3145-Caribbean-Soul-Dr-34747/home/177663364,kissimmee,34747
7468 Excitement Dr #102,Reunion,FL,34747,318900,3,2,1472,706,townhouse,O6418716,https://www.redfin.com/FL/Reunion/7468-Excitement-Dr-34747/unit-102/home/46506888,kissimmee,34747
2479 Toscolona Dr,Kissimmee,FL,34741,319000,3,2.5,1603,288,condo,O6425771,https://www.redfin.com/FL/Kissimmee/2479-Toscolona-Dr-34741/home/162345633,kissimmee,34741
1200 Teton Dr,Kissimmee,FL,34744,319000,4,2.5,1969,164,condo,O6380571,https://www.redfin.com/FL/Kissimmee/1200-Teton-Dr-34744/home/46508576,kissimmee,34744
7664 Comrow St #101,Kissimmee,FL,34747,319000,3,2,1246,709,townhouse,O6417344,https://www.redfin.com/FL/Kissimmee/7664-Comrow-St-34747/unit-101/home/46486362,kissimmee,34747
7524 Bliss Way #7524,Kissimmee,FL,34747,319500,3,2.5,1808,495,townhouse,O6424508,https://www.redfin.com/FL/Kissimmee/7524-Bliss-Way-34747/unit-7524/home/170248834,kissimmee,34747
1921 Chatham Place Dr,Orlando,FL,32824,319900,3,2.5,1667,311,condo,O6420059,https://www.redfin.com/FL/Orlando/1921-Chatham-Place-Dr-32824/home/46644760,kissimmee,32824
1213 Cherokee Dr,Kissimmee,FL,34744,319900,3,1,1715,,single_family,K4903584,https://www.redfin.com/FL/Kissimmee/1213-Cherokee-Dr-34744/home/46541733,kissimmee,34744
2917 Evans Way,Kissimmee,FL,34758,319900,3,2,1745,66,single_family,A12021655,https://www.redfin.com/FL/Kissimmee/2917-Evans-Way-34758/home/46577729,kissimmee,34758
813 Halifax Dr,Kissimmee,FL,34758,319900,4,2,2164,95,single_family,S5146839,https://www.redfin.com/FL/Kissimmee/813-Halifax-Dr-34758/home/46556290,kissimmee,34758
3363 Bellezza Ct,Kissimmee,FL,34746,319990,3,2.5,2019,275,condo,O6429510,https://www.redfin.com/FL/Kissimmee/3363-Bellezza-Ct-34746/home/168039512,kissimmee,34746
9821 8th Ave,Orlando,FL,32824,319999,3,2,1457,,single_family,O6419748,https://www.redfin.com/FL/Orlando/9821-8th-Ave-32824/home/46688497,kissimmee,32824
1712 Patrick St,Kissimmee,FL,34741,319999,3,1.5,1512,,single_family,S5150171,https://www.redfin.com/FL/Kissimmee/1712-Patrick-St-34741/home/46566026,kissimmee,34741
760 Del Prado Dr,Kissimmee,FL,34758,319999,3,2,1661,100,single_family,O6422135,https://www.redfin.com/FL/Kissimmee/760-Del-Prado-Dr-34758/home/46559266,kissimmee,34758
331 Marquee Dr,Kissimmee,FL,34758,319999,3,2,1602,95,single_family,TB8434543,https://www.redfin.com/FL/Kissimmee/331-Marquee-Dr-34758/home/46556203,kissimmee,34758
1911 Sunny St,Kissimmee,FL,34741,320000,3,1.5,1062,,single_family,S5154689,https://www.redfin.com/FL/Kissimmee/1911-Sunny-St-34741/for-sale/46566629,kissimmee,34741
2449 Varenna Loop,Kissimmee,FL,34741,320000,3,2.5,1602,417,condo,S5148673,https://www.redfin.com/FL/Kissimmee/2449-Varenna-Loop-34741/home/170043513,kissimmee,34741
1833 Spring Shower Cir,Kissimmee,FL,34744,320000,3,2,1559,219,single_family,O6422244,https://www.redfin.com/FL/Kissimmee/1833-Spring-Shower-Cir-34744/for-sale/177664217,kissimmee,34744
710 E Jackson St,Kissimmee,FL,34744,320000,3,2,1338,,single_family,S5149877,https://www.redfin.com/FL/Kissimmee/710-E-Jackson-St-34744/home/46533113,kissimmee,34744
2905 Satire St,Kissimmee,FL,34746,320000,3,2.5,1869,454,condo,O6411574,https://www.redfin.com/FL/Kissimmee/2905-Satire-St-34746/home/162333129,kissimmee,34746
7659 Whisper Way #304,Reunion,FL,34747,320000,3,3,1755,985,townhouse,O6417591,https://www.redfin.com/FL/Reunion/7659-Whisper-Way-34747/unit-304/home/46505225,kissimmee,34747
305 Cornwallis Ct,Kissimmee,FL,34758,320000,4,2,1712,90,single_family,S5155192,https://www.redfin.com/FL/Kissimmee/305-Cornwallis-Ct-34758/for-sale/46560568,kissimmee,34758
562 Maricopa Dr,Kissimmee,FL,34758,320000,4,2.5,1750,100,single_family,O6424669,https://www.redfin.com/FL/Kissimmee/562-Maricopa-Dr-34758/home/162476473,kissimmee,34758
106 Castleford Way,Kissimmee,FL,34758,320000,4,3,2909,100,single_family,O6402915,https://www.redfin.com/FL/Kissimmee/106-Castleford-Way-34758/for-sale/46557570,kissimmee,34758
577 Pinehurst Cv,Kissimmee,FL,34758,320000,3,2.5,1978,100,single_family,S5151383,https://www.redfin.com/FL/Kissimmee/577-Pinehurst-Cv-34758/home/46537223,kissimmee,34758
746 Maderia Ct,Kissimmee,FL,34758,320000,4,2,1719,21,single_family,O6363600,https://www.redfin.com/FL/Kissimmee/746-Maderia-Ct-34758/home/46562898,kissimmee,34758
82 Lakepointe Cir #82,Kissimmee,FL,34743,322000,3,2.5,1471,250,condo,O6426397,https://www.redfin.com/FL/Kissimmee/82-Lakepointe-Cir-34743/unit-82/home/203198051,kissimmee,34743
2411 Condado Ct,Kissimmee,FL,34743,322000,3,2,1392,28,single_family,O6374772,https://www.redfin.com/FL/Kissimmee/2411-Condado-Ct-34743/home/46546742,kissimmee,34743
878 Nelson Dr,Kissimmee,FL,34758,322900,4,2,1746,20,single_family,S5134044,https://www.redfin.com/FL/Kissimmee/878-Nelson-Dr-34758/home/54774293,kissimmee,34758
Rivera Plan,Kissimmee,FL,34758,323999,2,2,1677,,single_family,EEF982F215CA,https://www.redfin.com/FL/Kissimmee/Kissimmee/Rivera/home/202236024,kissimmee,34758
165 Citrine Loop,Kissimmee,FL,34758,324000,3,2,1510,175,single_family,S5126819,https://www.redfin.com/FL/Kissimmee/165-Citrine-Loop-34758/home/184274099,kissimmee,34758
2118 Southbury Dr,Kissimmee,FL,34744,324190,3,2.5,1553,126,condo,O6429218,https://www.redfin.com/FL/Kissimmee/2118-Southbury-Dr-34744/home/199298995,kissimmee,34744
183 Club Villas Ln,Kissimmee,FL,34744,324900,2,2,1397,312,single_family,O6427874,https://www.redfin.com/FL/Kissimmee/183-Club-Villas-Ln-34744/for-sale/46550518,kissimmee,34744
2356 Silver Palm Dr,Kissimmee,FL,34747,324900,3,3,1440,483,condo,L4962865,https://www.redfin.com/FL/Kissimmee/2356-Silver-Palm-Dr-34747/home/46477449,kissimmee,34747
323 Alegriano Ct,Kissimmee,FL,34758,324900,3,2,2239,100,single_family,O6414545,https://www.redfin.com/FL/Kissimmee/323-Alegriano-Ct-34758/home/46561284,kissimmee,34758
4930 Harold Stanley Dr,Kissimmee,FL,34758,324900,3,2,1703,272,single_family,O6415160,https://www.redfin.com/FL/Kissimmee/4930-Harold-Stanley-Dr-34758/home/109229227,kissimmee,34758
709 Fredrick Pl,Kissimmee,FL,34758,324900,4,2,1747,80,single_family,S5152582,https://www.redfin.com/FL/Kissimmee/709-Fredrick-Pl-34758/home/162378121,kissimmee,34758
179 Aurelia Ct,Kissimmee,FL,34758,324900,4,2,1746,80,single_family,S5152593,https://www.redfin.com/FL/Kissimmee/179-Aurelia-Ct-34758/home/162476995,kissimmee,34758
4326 Hazel St,Kissimmee,FL,34746,324990,3,2.5,1463,132,condo,O6428877,https://www.redfin.com/FL/Kissimmee/4326-Hazel-St-34746/home/193907931,kissimmee,34746
4330 Hazel St,Kissimmee,FL,34746,324990,3,2.5,1463,132,condo,O6414898,https://www.redfin.com/FL/Kissimmee/4330-Hazel-St-34746/home/193907928,kissimmee,34746
4310 Hazel St,Kissimmee,FL,34746,324990,3,2.5,1463,132,condo,O6414917,https://www.redfin.com/FL/Kissimmee/4310-Hazel-St-34746/home/193907936,kissimmee,34746
1796 Bryant St,Kissimmee,FL,34746,324990,3,2.5,1463,132,condo,O6414925,https://www.redfin.com/FL/Kissimmee/1796-Bryant-St-34746/home/193907914,kissimmee,34746
1025 Derbyshire Dr,Kissimmee,FL,34758,324990,3,2,1834,100,single_family,O6431713,https://www.redfin.com/FL/Kissimmee/1025-Derbyshire-Dr-34758/for-sale/46557008,kissimmee,34758
126 1st St,Orlando,FL,32824,325000,1,2,728,,single_family,G5115394,https://www.redfin.com/FL/Orlando/126-1st-St-32824/home/46688365,kissimmee,32824
11700 Minto Ct,Orlando,FL,32837,325000,2,2,1082,37,single_family,S5152688,https://www.redfin.com/FL/Orlando/11700-Minto-Ct-32837/home/46791572,kissimmee,32837
3132 River Branch Cir,Kissimmee,FL,34741,325000,2,2,1512,342,condo,O6420682,https://www.redfin.com/FL/Kissimmee/3132-River-Branch-Cir-34741/home/46571990,kissimmee,34741
120 Milta Ln,Kissimmee,FL,34743,325000,4,3,1624,,single_family,O6429643,https://www.redfin.com/FL/Kissimmee/120-Milta-Ln-34743/for-sale/46525423,kissimmee,34743
2416 Condado Ct,Kissimmee,FL,34743,325000,3,2,1102,25,single_family,O6403808,https://www.redfin.com/FL/Kissimmee/2416-Condado-Ct-34743/home/46546761,kissimmee,34743
2352 Old Dixie Hwy,Kissimmee,FL,34744,325000,3,2,1438,,single_family,O6430485,https://www.redfin.com/FL/Kissimmee/2352-Old-Dixie-Hwy-34744/for-sale/46541675,kissimmee,34744
168 Club Villas Ln,Kissimmee,FL,34744,325000,2,2,1417,315,single_family,S5144405,https://www.redfin.com/FL/Kissimmee/168-Club-Villas-Ln-34744/for-sale/46550227,kissimmee,34744
2935 Theme St,Kissimmee,FL,34746,325000,3,2.5,1859,454,condo,O6428910,https://www.redfin.com/FL/Kissimmee/2935-Theme-St-34746/home/146958315,kissimmee,34746
